,index,acc,val_acc,loss,val_loss
46,46,0.7891440391540527,0.6307000517845154,0.43320563435554504,0.610993504524231
47,47,0.7899470329284668,0.7064868211746216,0.4297971725463867,0.553426206111908
48,48,0.7873775362968445,0.5272960662841797,0.43084245920181274,0.822320282459259
49,49,0.7889834642410278,0.73667311668396,0.4316411316394806,0.538413941860199
50,50,0.7883411049842834,0.6827231645584106,0.4310128092765808,0.5468658208847046
51,51,0.7913923263549805,0.7186897993087769,0.43220335245132446,0.5768386721611023
52,52,0.7886622548103333,0.7418111562728882,0.4367254972457886,0.5695684552192688
53,53,0.7958889007568359,0.7398843765258789,0.4247833490371704,0.51630699634552
54,54,0.7955676913261414,0.6910725831985474,0.43283161520957947,0.6499565839767456
55,55,0.7899470329284668,0.6724470257759094,0.4287073016166687,0.6605057120323181
56,56,0.787859320640564,0.7411689162254333,0.42742711305618286,0.5242818593978882
57,57,0.7902681827545166,0.7392421364784241,0.4284760355949402,0.5737300515174866
